"","ID","ID.CapDate","X","Y","Capture.date","Grid","year","Sex","Age","EappInt","EappINF","HpolINF","H.poly.EPG","PropOnGrid_10","NemNoInf_10","NemNoUninf_10","NemPrev_10","NemNoTotal_10","NemTotBurden_10","NemMeanBurden_10","EimNoInf_10","EimNoUninf_10","EimPrev_10","EimNoTotal_10","PropOnGrid_14.1","NemNoInf_14.1","NemNoUninf_14.1","NemPrev_14.1","NemNoTotal_14.1","NemTotBurden_14.1","NemMeanBurden_14.1","EimNoInf_14.1","EimNoUninf_14.1","EimPrev_14.1","EimNoTotal_14.1","PropOnGrid_20","NemNoInf_20","NemNoUninf_20","NemPrev_20","NemNoTotal_20","NemTotBurden_20","NemMeanBurden_20","EimNoInf_20","EimNoUninf_20","EimPrev_20","EimNoTotal_20","PropOnGrid_22.4","NemNoInf_22.4","NemNoUninf_22.4","NemPrev_22.4","NemNoTotal_22.4","NemTotBurden_22.4","NemMeanBurden_22.4","EimNoInf_22.4","EimNoUninf_22.4","EimPrev_22.4","EimNoTotal_22.4","PropOnGrid_28.3","NemNoInf_28.3","NemNoUninf_28.3","NemPrev_28.3","NemNoTotal_28.3","NemTotBurden_28.3","NemMeanBurden_28.3","EimNoInf_28.3","EimNoUninf_28.3","EimPrev_28.3","EimNoTotal_28.3","PropOnGrid_30","NemNoInf_30","NemNoUninf_30","NemPrev_30","NemNoTotal_30","NemTotBurden_30","NemMeanBurden_30","EimNoInf_30","EimNoUninf_30","EimPrev_30","EimNoTotal_30","PropOnGrid_31.6","NemNoInf_31.6","NemNoUninf_31.6","NemPrev_31.6","NemNoTotal_31.6","NemTotBurden_31.6","NemMeanBurden_31.6","EimNoInf_31.6","EimNoUninf_31.6","EimPrev_31.6","EimNoTotal_31.6","PropOnGrid_36.1","NemNoInf_36.1","NemNoUninf_36.1","NemPrev_36.1","NemNoTotal_36.1","NemTotBurden_36.1","NemMeanBurden_36.1","EimNoInf_36.1","EimNoUninf_36.1","EimPrev_36.1","EimNoTotal_36.1","PropOnGrid_40","NemNoInf_40","NemNoUninf_40","NemPrev_40","NemNoTotal_40","NemTotBurden_40","NemMeanBurden_40","EimNoInf_40","EimNoUninf_40","EimPrev_40","EimNoTotal_40","PropOnGrid_50","NemNoInf_50","NemNoUninf_50","NemPrev_50","NemNoTotal_50","NemTotBurden_50","NemMeanBurden_50","EimNoInf_50","EimNoUninf_50","EimPrev_50","EimNoTotal_50"
"166",66859820,"66859820-2012-09-11",60,50,"2012-09-11","HA1",2012,"M","Adult",0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,1,1,5,0.166666666666667,6,1.36060487500458,0.394128954321828,3,3,0.5,6,1,1,7,0.125,8,1.36060487500458,0.309188277672744,5,3,0.625,8,1,4,9,0.307692307692308,13,3.21923466291277,1.04621102742894,6,7,0.461538461538462,13,1,5,10,0.333333333333333,15,3.32741144957649,1.02642659740979,6,9,0.4,15,1,7,12,0.368421052631579,19,4.12644099162146,1.43705031752872,7,12,0.368421052631579,19,1,7,16,0.304347826086957,23,4.12644099162146,1.29481083900651,8,15,0.347826086956522,23,1,8,20,0.285714285714286,28,4.17719610542927,1.19156938786852,10,18,0.357142857142857,28,1,8,21,0.275862068965517,29,4.17719610542927,1.16726765757332,10,19,0.344827586206897,29,1,8,49,0.140350877192982,57,4.17719610542927,0.754249137024622,19,38,0.333333333333333,57
"168",79796354,"79796354-2012-09-11",80,20,"2012-09-11","HA1",2012,"M","Adult",61.5384615384615,1,1,2.56410256410256,1,1,3,0.25,4,1.34992671694902,0.538996500732687,0,4,0,4,1,1,4,0.2,5,1.34992671694902,0.451985123743058,0,5,0,5,1,2,9,0.181818181818182,11,1.84957904011688,0.396769401140611,2,9,0.181818181818182,11,1,3,12,0.2,15,2.32271087427591,0.478438650191275,2,13,0.133333333333333,15,1,3,13,0.1875,16,2.32271087427591,0.454386085280596,2,14,0.125,16,1,3,15,0.166666666666667,18,2.32271087427591,0.412966410388463,3,15,0.166666666666667,18,0.931034482758621,4,15,0.210526315789474,20.4074074074074,2.59742422907297,0.503295336552796,3,16,0.157894736842105,20.4074074074074,0.837837837837838,4,18,0.181818181818182,26.258064516129,2.59742422907297,0.447859775291237,4,18,0.181818181818182,26.258064516129,0.777777777777778,4,19,0.173913043478261,29.5714285714286,2.59742422907297,0.432039389472601,4,19,0.173913043478261,29.5714285714286,0.755102040816326,6,28,0.176470588235294,45.027027027027,2.87036423295968,0.398449247614871,8,26,0.235294117647059,45.027027027027
"169",79769830,"79769830-2012-09-11",90,40,"2012-09-11","HA1",2012,"F","Adult",0,0,0,0,1,1,3,0.25,4,1.25276296849537,0.485507815781701,1,3,0.25,4,1,2,4,0.333333333333333,6,1.84957904011688,0.638087403376918,2,4,0.333333333333333,6,1,2,5,0.285714285714286,7,1.84957904011688,0.568324115827207,3,4,0.428571428571429,7,0.923076923076923,2,9,0.181818181818182,11.9166666666667,1.84957904011688,0.396769401140611,4,7,0.363636363636364,11.9166666666667,0.857142857142857,3,10,0.230769230769231,15.1666666666667,2.2252388845228,0.491675435281444,5,8,0.384615384615385,15.1666666666667,0.8,4,11,0.266666666666667,18.75,2.52424755070189,0.568396176148933,7,8,0.466666666666667,18.75,0.793103448275862,4,14,0.222222222222222,22.695652173913,2.52424755070189,0.493391191217087,7,11,0.388888888888889,22.695652173913,0.783783783783784,4,15,0.210526315789474,24.2413793103448,2.52424755070189,0.472680964135061,7,12,0.368421052631579,24.2413793103448,0.733333333333333,5,21,0.192307692307692,35.4545454545455,2.79286022731295,0.463435323334372,8,18,0.307692307692308,35.4545454545455,0.73469387755102,6,33,0.153846153846154,53.0833333333333,2.97315226980522,0.389152614618332,14,25,0.358974358974359,53.0833333333333
"171",66808052,"66808052-2012-09-11",100,10,"2012-09-11","HA1",2012,"M","Adult",0,0,0,0,1,0,3,0,3,0,0,1,2,0.333333333333333,3,0.8,1,3,0.25,5,1.57818536893,0.673729094702844,1,3,0.25,5,0.666666666666667,1,5,0.166666666666667,9,1.57818536893,0.495321437230026,1,5,0.166666666666667,9,0.615384615384615,1,9,0.1,16.25,1.57818536893,0.325422400434628,1,9,0.1,16.25,0.523809523809524,2,9,0.181818181818182,21,2.04164838051774,0.475855603861754,1,10,0.0909090909090909,21,0.48,2,10,0.166666666666667,25,2.04164838051774,0.44379315282847,1,11,0.0833333333333333,25,0.482758620689655,2,12,0.142857142857143,29,2.04164838051774,0.3912356190042,1,13,0.0714285714285714,29,0.459459459459459,3,12,0.2,32.6470588235294,2.32271087427591,0.478438650191275,2,13,0.133333333333333,32.6470588235294,0.422222222222222,3,12,0.2,35.5263157894737,2.32271087427591,0.478438650191275,2,13,0.133333333333333,35.5263157894737,0.428571428571429,3,14,0.176470588235294,39.6666666666667,2.32271087427591,0.432671887165213,3,14,0.176470588235294,39.6666666666667
"173",79637279,"79637279-2012-09-12",0,100,"2012-09-12","HA1",2012,"M","Adult",12.1212121212121,1,0,0,1,0,7,0,7,0,0,3,4,0.428571428571429,7,0.6,0,8,0,13.3333333333333,0,0,4,4,0.5,13.3333333333333,0.444444444444444,0,12,0,27,0,0,4,8,0.333333333333333,27,0.461538461538462,0,15,0,32.5,0,0,5,10,0.333333333333333,32.5,0.380952380952381,0,16,0,42,0,0,5,11,0.3125,42,0.36,0,19,0,52.7777777777778,0,0,6,13,0.315789473684211,52.7777777777778,0.379310344827586,2,23,0.08,65.9090909090909,4.82011863281445,1.77819993944242,9,16,0.36,65.9090909090909,0.351351351351351,2,25,0.0740740740740741,76.8461538461538,4.82011863281445,1.71466373888706,9,18,0.333333333333333,76.8461538461538,0.333333333333333,3,29,0.09375,96,4.85965578729009,1.60931164183604,10,22,0.3125,96,0.346938775510204,6,32,0.157894736842105,109.529411764706,4.93517596399538,1.53345232105101,11,27,0.289473684210526,109.529411764706
"178",79795857,"79795857-2012-09-13",30,100,"2012-09-13","HA1",2012,"M","Adult",21.0526315789474,1,0,0,1,1,11,0.0833333333333333,12,1.79175946922805,0.348306694268216,2,10,0.166666666666667,12,0.8,1,12,0.0769230769230769,16.25,1.79175946922805,0.325422400434628,3,10,0.230769230769231,16.25,0.666666666666667,3,14,0.176470588235294,25.5,2.53920090127697,0.522621985562995,3,14,0.176470588235294,25.5,0.692307692307692,3,17,0.15,28.8888888888889,2.53920090127697,0.459623147651139,4,16,0.2,28.8888888888889,0.619047619047619,4,22,0.153846153846154,42,2.72350648648418,0.436607054656447,5,21,0.192307692307692,42,0.6,4,30,0.117647058823529,56.6666666666667,2.72350648648418,0.349696287643961,8,26,0.235294117647059,56.6666666666667,0.620689655172414,4,35,0.102564102564103,62.8333333333333,2.72350648648418,0.311128980268308,11,28,0.282051282051282,62.8333333333333,0.594594594594595,6,41,0.127659574468085,79.0454545454545,4.92879918050387,1.36594750127836,15,32,0.319148936170213,79.0454545454545,0.577777777777778,6,42,0.125,83.0769230769231,4.92879918050387,1.35030789642972,15,33,0.3125,83.0769230769231,0.571428571428571,10,52,0.161290322580645,108.5,5.25299172284217,1.4028391716396,16,46,0.258064516129032,108.5
"182",66872112,"66872112-2012-09-25",0,70,"2012-09-25","HA1",2012,"M","Adult",0,0,0,0,1,0,7,0,7,0,0,2,5,0.285714285714286,7,0.8,0,11,0,13.75,0,0,3,8,0.272727272727273,13.75,0.666666666666667,0,15,0,22.5,0,0,6,9,0.4,22.5,0.692307692307692,0,17,0,24.5555555555556,0,0,6,11,0.352941176470588,24.5555555555556,0.619047619047619,0,21,0,33.9230769230769,0,0,6,15,0.285714285714286,33.9230769230769,0.6,0,26,0,43.3333333333333,0,0,7,19,0.269230769230769,43.3333333333333,0.620689655172414,0,31,0,49.9444444444444,0,0,8,23,0.258064516129032,49.9444444444444,0.594594594594595,0,37,0,62.2272727272727,0,0,8,29,0.216216216216216,62.2272727272727,0.577777777777778,0,38,0,65.7692307692308,0,0,8,30,0.210526315789474,65.7692307692308,0.571428571428571,2,58,0.0333333333333333,105,3.0626717562291,0.292478244715274,15,45,0.25,105
"185",79630010,"79630010-2012-09-25",10,90,"2012-09-25","HA1",2012,"F","Adult",0,0,0,0,1,0,7,0,7,0,0,4,3,0.571428571428571,7,1,0,17,0,17,0,0,5,12,0.294117647058824,17,1,0,22,0,22,0,0,6,16,0.272727272727273,22,0.846153846153846,0,29,0,34.2727272727273,0,0,9,20,0.310344827586207,34.2727272727273,0.714285714285714,0,29,0,40.6,0,0,9,20,0.310344827586207,40.6,0.64,0,31,0,48.4375,0,0,10,21,0.32258064516129,48.4375,0.620689655172414,1,36,0.027027027027027,59.6111111111111,1.79175946922805,0.126751705639144,11,26,0.297297297297297,59.6111111111111,0.594594594594595,1,36,0.027027027027027,62.2272727272727,1.79175946922805,0.126751705639144,11,26,0.297297297297297,62.2272727272727,0.533333333333333,1,37,0.0263157894736842,71.25,1.79175946922805,0.123613955967177,11,27,0.289473684210526,71.25,0.530612244897959,4,50,0.0740740740740741,101.769230769231,3.27365693475175,0.385611726795673,14,40,0.259259259259259,101.769230769231
"186",49811771,"49811771-2012-09-25",10,30,"2012-09-25","HA1",2012,"F","Adult",0,0,0,0,1,0,7,0,7,0,0,1,6,0.142857142857143,7,1,0,11,0,11,0,0,1,10,0.0909090909090909,11,1,0,13,0,13,0,0,2,11,0.153846153846154,13,0.923076923076923,0,26,0,28.1666666666667,0,0,3,23,0.115384615384615,28.1666666666667,0.857142857142857,0,27,0,31.5,0,0,4,23,0.148148148148148,31.5,0.8,0,31,0,38.75,0,0,4,27,0.129032258064516,38.75,0.793103448275862,0,37,0,46.6521739130435,0,0,4,33,0.108108108108108,46.6521739130435,0.783783783783784,0,40,0,51.0344827586207,0,0,5,35,0.125,51.0344827586207,0.733333333333333,2,43,0.0444444444444444,61.3636363636364,3.73111979714094,0.644491415960637,6,39,0.133333333333333,61.3636363636364,0.714285714285714,5,54,0.0847457627118644,82.6,4.24186362168287,0.770871602727969,11,48,0.186440677966102,82.6
"187",79796354,"79796354-2012-09-25",10,20,"2012-09-25","HA1",2012,"M","Adult",0,0,1,9.09090909090909,1,0,4,0,4,0,0,0,4,0,4,1,0,10,0,10,0,0,1,9,0.1,10,1,0,18,0,18,0,0,2,16,0.111111111111111,18,0.923076923076923,0,23,0,24.9166666666667,0,0,4,19,0.173913043478261,24.9166666666667,0.857142857142857,0,28,0,32.6666666666667,0,0,4,24,0.142857142857143,32.6666666666667,0.8,0,29,0,36.25,0,0,4,25,0.137931034482759,36.25,0.758620689655172,0,34,0,44.8181818181818,0,0,4,30,0.117647058823529,44.8181818181818,0.702702702702703,1,36,0.027027027027027,52.6538461538462,0.83975065475182,0.0349441563860209,4,33,0.108108108108108,52.6538461538462,0.644444444444444,2,37,0.0512820512820513,60.5172413793103,2.5972602009368,0.276599747108449,4,35,0.102564102564103,60.5172413793103,0.63265306122449,5,49,0.0925925925925926,85.3548387096774,4.24186362168287,0.81943160984185,9,45,0.166666666666667,85.3548387096774
"188",79786360,"79786360-2012-09-25",10,10,"2012-09-25","HA1",2012,"F","Adult",0,0,0,0,1,0,7,0,7,0,0,1,6,0.142857142857143,7,1,0,11,0,11,0,0,1,10,0.0909090909090909,11,1,0,12,0,12,0,0,2,10,0.166666666666667,12,0.846153846153846,0,18,0,21.2727272727273,0,0,2,16,0.111111111111111,21.2727272727273,0.714285714285714,0,20,0,28,0,0,3,17,0.15,28,0.64,0,24,0,37.5,0,0,4,20,0.166666666666667,37.5,0.620689655172414,1,26,0.037037037037037,43.5,0.83975065475182,0.0475827149910149,4,23,0.148148148148148,43.5,0.594594594594595,1,30,0.032258064516129,52.1363636363636,0.83975065475182,0.0415687444955558,4,27,0.129032258064516,52.1363636363636,0.533333333333333,1,30,0.032258064516129,58.125,0.83975065475182,0.0415687444955558,4,27,0.129032258064516,58.125,0.530612244897959,4,40,0.0909090909090909,82.9230769230769,3.99180796363622,0.79209440601938,6,38,0.136363636363636,82.9230769230769
"189",67006795,"67006795-2012-09-25",20,40,"2012-09-25","HA1",2012,"M","Adult",9672.72727272727,1,0,0,1,0,13,0,13,0,0,1,12,0.0769230769230769,13,1,0,15,0,15,0,0,2,13,0.133333333333333,15,1,0,20,0,20,0,0,2,18,0.1,20,1,0,27,0,27,0,0,3,24,0.111111111111111,27,1,1,32,0.0303030303030303,33,2.79634280824789,0.382674337772424,4,29,0.121212121212121,33,1,1,37,0.0263157894736842,38,2.79634280824789,0.339936443318882,5,33,0.131578947368421,38,0.96551724137931,3,42,0.0666666666666667,46.6071428571429,4.04498661903066,0.809550715376785,8,37,0.177777777777778,46.6071428571429,0.918918918918919,4,45,0.0816326530612245,53.3235294117647,4.22276024738212,0.863677838497008,9,40,0.183673469387755,53.3235294117647,0.888888888888889,4,46,0.08,56.25,4.22276024738212,0.852042583058423,9,41,0.18,56.25,0.877551020408163,6,59,0.0923076923076923,74.0697674418605,4.27807380810567,0.739013109840155,11,54,0.169230769230769,74.0697674418605
"191",67091302,"67091302-2012-09-25",30,0,"2012-09-25","HA1",2012,"F","Adult",0,0,0,0,1,1,3,0.25,4,0.83975065475182,0.284387176554928,1,3,0.25,4,0.8,1,6,0.142857142857143,8.75,0.83975065475182,0.172245904805213,2,5,0.285714285714286,8.75,0.666666666666667,1,11,0.0833333333333333,18,0.83975065475182,0.104043859773079,3,9,0.25,18,0.692307692307692,1,14,0.0666666666666667,21.6666666666667,0.83975065475182,0.0840831172105414,3,12,0.2,21.6666666666667,0.619047619047619,2,15,0.117647058823529,27.4615384615385,2.5972602009368,0.5486958978214,3,14,0.176470588235294,27.4615384615385,0.6,2,18,0.1,33.3333333333333,2.5972602009368,0.483256069727816,4,16,0.2,33.3333333333333,0.620689655172414,2,21,0.0869565217391304,37.0555555555556,2.5972602009368,0.431977219155373,4,19,0.173913043478261,37.0555555555556,0.594594594594595,4,23,0.148148148148148,45.4090909090909,3.99180796363622,1.08809678710856,4,23,0.148148148148148,45.4090909090909,0.577777777777778,4,27,0.129032258064516,53.6538461538462,3.99180796363622,0.998645884813197,4,27,0.129032258064516,53.6538461538462,0.571428571428571,4,36,0.1,70,3.99180796363622,0.845360703557111,5,35,0.125,70
"194",66818332,"66818332-2012-09-11",10,80,"2012-09-11","HA1",2012,"F","Adult",69.3877551020408,1,0,0,1,2,7,0.222222222222222,9,4.82011863281445,2.68542428792989,4,5,0.444444444444444,9,1,2,11,0.153846153846154,13,4.82011863281445,2.34755697297453,6,7,0.461538461538462,13,1,3,13,0.1875,16,4.84755207868867,2.18624840507295,6,10,0.375,16,0.923076923076923,3,18,0.142857142857143,22.75,4.84755207868867,1.94881798415346,6,15,0.285714285714286,22.75,0.857142857142857,3,20,0.130434782608696,26.8333333333333,4.84755207868867,1.87132094970472,7,16,0.304347826086957,26.8333333333333,0.8,3,21,0.125,30,4.84755207868867,1.83543122493139,7,17,0.291666666666667,30,0.758620689655172,3,23,0.115384615384615,34.2727272727273,4.84755207868867,1.768596299827,8,18,0.307692307692308,34.2727272727273,0.702702702702703,7,25,0.21875,45.5384615384615,5.20347686717224,1.89510357040071,9,23,0.28125,45.5384615384615,0.644444444444444,7,29,0.194444444444444,55.8620689655172,5.20347686717224,1.79593406899195,10,26,0.277777777777778,55.8620689655172,0.63265306122449,9,36,0.2,71.1290322580645,5.23948594768566,1.64254227084633,13,32,0.288888888888889,71.1290322580645
"195",79630102,"79630102-2012-09-11",20,100,"2012-09-11","HA1",2012,"M","Adult",0,0,0,0,1,0,5,0,5,0,0,1,4,0.2,5,0.8,0,7,0,8.75,0,0,2,5,0.285714285714286,8.75,0.666666666666667,1,11,0.0833333333333333,18,1.79175946922805,0.348306694268216,3,9,0.25,18,0.692307692307692,1,16,0.0588235294117647,24.5555555555556,1.79175946922805,0.2578291093021,6,11,0.352941176470588,24.5555555555556,0.619047619047619,1,17,0.0555555555555556,29.0769230769231,1.79175946922805,0.245122458032985,6,12,0.333333333333333,29.0769230769231,0.6,3,19,0.136363636363636,36.6666666666667,2.53920090127697,0.425551198173049,6,16,0.272727272727273,36.6666666666667,0.586206896551724,5,22,0.185185185185185,46.0588235294118,4.91007317871001,1.78959255952613,9,18,0.333333333333333,46.0588235294118,0.540540540540541,5,24,0.172413793103448,53.65,4.91007317871001,1.73043014216574,9,20,0.310344827586207,53.65,0.511111111111111,5,25,0.166666666666667,58.695652173913,4.91007317871001,1.70262062283413,10,20,0.333333333333333,58.695652173913,0.510204081632653,7,30,0.189189189189189,72.52,5.04007908607204,1.63864100689389,11,26,0.297297297297297,72.52
"196",79786360,"79786360-2012-09-11",30,30,"2012-09-11","HA1",2012,"F","Adult",14.2857142857143,1,0,0,1,0,5,0,5,0,0,0,5,0,5,1,0,7,0,7,0,0,0,7,0,7,1,3,9,0.25,12,3.64588623811718,1.41335643145123,1,11,0.0833333333333333,12,1,3,20,0.130434782608696,23,3.64588623811718,0.964115055733059,5,18,0.217391304347826,23,1,3,23,0.115384615384615,26,3.64588623811718,0.890052824870915,6,20,0.230769230769231,26,1,3,26,0.103448275862069,29,3.64588623811718,0.8271461552252,6,23,0.206896551724138,29,1,5,28,0.151515151515152,33,4.00764441680984,0.969597324044576,6,27,0.181818181818182,33,1,6,31,0.162162162162162,37,4.06843506234902,0.937315677683994,7,30,0.189189189189189,37,1,6,31,0.162162162162162,37,4.06843506234902,0.937315677683994,7,30,0.189189189189189,37,0.959183673469388,10,39,0.204081632653061,51.0851063829787,5.23218230668432,1.56861969267062,11,38,0.224489795918367,51.0851063829787
"198",79770603,"79770603-2012-09-11",40,100,"2012-09-11","HA1",2012,"M","Adult",0,0,0,0,1,3,6,0.333333333333333,9,2.53920090127697,0.831436672708382,3,6,0.333333333333333,9,0.8,3,8,0.272727272727273,13.75,2.53920090127697,0.723127019891331,3,8,0.272727272727273,13.75,0.666666666666667,3,11,0.214285714285714,21,2.53920090127697,0.606247850899225,4,10,0.285714285714286,21,0.692307692307692,3,12,0.2,21.6666666666667,2.53920090127697,0.5754719906842,4,11,0.266666666666667,21.6666666666667,0.619047619047619,3,14,0.176470588235294,27.4615384615385,2.53920090127697,0.522621985562995,5,12,0.294117647058824,27.4615384615385,0.6,3,16,0.157894736842105,31.6666666666667,2.53920090127697,0.478831088813745,5,14,0.263157894736842,31.6666666666667,0.620689655172414,3,19,0.136363636363636,35.4444444444444,2.53920090127697,0.425551198173049,6,16,0.272727272727273,35.4444444444444,0.594594594594595,3,22,0.12,42.0454545454545,2.53920090127697,0.383070686704556,6,19,0.24,42.0454545454545,0.577777777777778,4,24,0.142857142857143,48.4615384615385,3.33413685962228,0.676112883180927,6,22,0.214285714285714,48.4615384615385,0.591836734693878,8,35,0.186046511627907,72.6551724137931,5.05866823615555,1.53401636136401,14,29,0.325581395348837,72.6551724137931
"199",66810112,"66810112-2012-09-11",50,80,"2012-09-11","HA1",2012,"M","Adult",0,0,1,2.56410256410256,1,0,3,0,3,0,0,1,2,0.333333333333333,3,1,0,4,0,4,0,0,2,2,0.5,4,1,2,5,0.285714285714286,7,2.03725699290192,0.669260048979978,2,5,0.285714285714286,7,1,4,11,0.266666666666667,15,3.33413685962228,1.0309080649428,4,11,0.266666666666667,15,1,5,15,0.25,20,3.43246051770737,0.91534446067045,6,14,0.3,20,1,5,17,0.227272727272727,22,3.43246051770737,0.859291405628017,7,15,0.318181818181818,22,0.96551724137931,5,20,0.2,25.8928571428571,3.43246051770737,0.787597150826204,9,16,0.36,25.8928571428571,0.918918918918919,7,24,0.225806451612903,33.7352941176471,4.17505808960569,1.12034871763313,9,22,0.290322580645161,33.7352941176471,0.888888888888889,7,32,0.179487179487179,43.875,4.17505808960569,0.97159072730831,10,29,0.256410256410256,43.875,0.877551020408163,13,50,0.206349206349206,71.7906976744186,5.30043165314052,1.42682414020456,23,40,0.365079365079365,71.7906976744186
"203",79618812,"79618812-2012-09-11",80,60,"2012-09-11","HA1",2012,"M","Adult",0,0,1,6.66666666666667,1,1,4,0.2,5,1.36060487500458,0.457241377631884,3,2,0.6,5,1,2,5,0.285714285714286,7,1.96351950120745,0.628559681175385,5,2,0.714285714285714,7,1,3,5,0.375,8,2.26429709106045,0.731427378024339,6,2,0.75,8,1,3,9,0.25,12,2.26429709106045,0.541566114734944,6,6,0.5,12,1,3,15,0.166666666666667,18,2.26429709106045,0.391454722226961,10,8,0.555555555555556,18,1,4,16,0.2,20,2.52424755070189,0.453667799221895,11,9,0.55,20,0.96551724137931,4,21,0.16,25.8928571428571,2.52424755070189,0.377929458828996,13,12,0.52,25.8928571428571,0.918918918918919,4,26,0.133333333333333,32.6470588235294,2.52424755070189,0.324050163856148,15,15,0.5,32.6470588235294,0.888888888888889,5,28,0.151515151515152,37.125,3.32741144957649,0.595603097751397,15,18,0.454545454545455,37.125,0.877551020408163,8,43,0.156862745098039,58.1162790697674,3.63128912704138,0.542796871558889,19,32,0.372549019607843,58.1162790697674
"205",67089554,"67089554-2012-09-25",40,90,"2012-09-25","HA1",2012,"F","Adult",82.2222222222222,1,0,0,1,1,7,0.125,8,1.79175946922805,0.485507815781701,2,6,0.25,8,1,3,13,0.1875,16,2.39999479068065,0.48639661136068,4,12,0.25,16,1,3,13,0.1875,16,2.39999479068065,0.48639661136068,4,12,0.25,16,0.923076923076923,3,22,0.12,27.0833333333333,2.39999479068065,0.33713256020375,7,18,0.28,27.0833333333333,0.857142857142857,3,23,0.115384615384615,30.3333333333333,2.39999479068065,0.326064387581917,7,19,0.269230769230769,30.3333333333333,0.8,4,27,0.129032258064516,38.75,3.27365693475175,0.598619078343149,8,23,0.258064516129032,38.75,0.793103448275862,4,31,0.114285714285714,44.1304347826087,3.27365693475175,0.545769087275921,9,26,0.257142857142857,44.1304347826087,0.783783783783784,4,35,0.102564102564103,49.7586206896552,3.27365693475175,0.501672078250171,10,29,0.256410256410256,49.7586206896552,0.733333333333333,4,40,0.0909090909090909,60,3.27365693475175,0.455808673237328,14,30,0.318181818181818,60,0.73469387755102,6,59,0.0923076923076923,88.4722222222222,3.58276731532111,0.43051239684007,18,47,0.276923076923077,88.4722222222222
"206",79618812,"79618812-2012-09-25",40,60,"2012-09-25","HA1",2012,"M","Adult",4.65116279069767,1,0,0,1,1,3,0.25,4,2.79634280824789,1.57818536893,2,2,0.5,4,1,1,4,0.2,5,2.79634280824789,1.40534255609059,3,2,0.6,5,1,1,7,0.125,8,2.79634280824789,1.07263680226485,3,5,0.375,8,1,2,18,0.1,20,2.94173627481856,0.640503447074524,3,17,0.15,20,1,2,22,0.0833333333333333,24,2.94173627481856,0.558394040685101,4,20,0.166666666666667,24,1,3,25,0.107142857142857,28,3.08407591022026,0.556493954229557,6,22,0.214285714285714,28,1,5,33,0.131578947368421,38,4.13633507575751,0.96330563824781,8,30,0.210526315789474,38,1,5,41,0.108695652173913,46,4.13633507575751,0.849528988744954,10,36,0.217391304347826,46,1,7,46,0.132075471698113,53,4.30729961044974,0.86789089816657,11,42,0.207547169811321,53,1,10,76,0.116279069767442,86,4.50324674898217,0.71220779355378,21,65,0.244186046511628,86
"208",66855532,"66855532-2012-09-25",60,20,"2012-09-25","HA1",2012,"F","Adult",0,0,1,2.5,1,1,1,0.5,2,2.49412330489292,1.8803128665695,0,2,0,2,1,3,1,0.75,4,3.9672101426521,2.63614089456997,0,4,0,4,1,4,2,0.666666666666667,6,4.01459800742534,2.30924652508708,1,5,0.166666666666667,6,1,4,6,0.4,10,4.01459800742534,1.86254438046948,2,8,0.2,10,1,6,8,0.428571428571429,14,4.08120544753951,1.64061550913684,3,11,0.214285714285714,14,1,6,12,0.333333333333333,18,4.08120544753951,1.44321027890008,3,15,0.166666666666667,18,0.96551724137931,7,16,0.304347826086957,23.8214285714286,4.16635459409228,1.32441858153734,6,17,0.260869565217391,23.8214285714286,0.918918918918919,8,24,0.25,34.8235294117647,4.22429214355507,1.13267268845615,7,25,0.21875,34.8235294117647,0.888888888888889,8,27,0.228571428571429,39.375,4.22429214355507,1.07281691945497,7,28,0.2,39.375,0.877551020408163,12,44,0.214285714285714,63.8139534883721,4.62856305875302,1.03322809708845,12,44,0.214285714285714,63.8139534883721
